dataset,Paths_to_Internet,description,universe,usProp,usPropSE,usCount,usCountSE,age314Prop,age314PropSE,age314Count,age314CountSE,age1524Prop,age1524PropSE,age1524Count,age1524CountSE,age2544Prop,age2544PropSE,age2544Count,age2544CountSE,age4564Prop,age4564PropSE,age4564Count,age4564CountSE,age65pProp,age65pPropSE,age65pCount,age65pCountSE,workEmployedProp,workEmployedPropSE,workEmployedCount,workEmployedCountSE,workUnemployedProp,workUnemployedPropSE,workUnemployedCount,workUnemployedCountSE,workNILFProp,workNILFPropSE,workNILFCount,workNILFCountSE,incomeU25Prop,incomeU25PropSE,incomeU25Count,incomeU25CountSE,income2549Prop,income2549PropSE,income2549Count,income2549CountSE,income5074Prop,income5074PropSE,income5074Count,income5074CountSE,income7599Prop,income7599PropSE,income7599Count,income7599CountSE,income100pProp,income100pPropSE,income100pCount,income100pCountSE,edNoDiplomaProp,edNoDiplomaPropSE,edNoDiplomaCount,edNoDiplomaCountSE,edHSGradProp,edHSGradPropSE,edHSGradCount,edHSGradCountSE,edSomeCollegeProp,edSomeCollegePropSE,edSomeCollegeCount,edSomeCollegeCountSE,edCollegeGradProp,edCollegeGradPropSE,edCollegeGradCount,edCollegeGradCountSE,sexMaleProp,sexMalePropSE,sexMaleCount,sexMaleCountSE,sexFemaleProp,sexFemalePropSE,sexFemaleCount,sexFemaleCountSE,raceWhiteProp,raceWhitePropSE,raceWhiteCount,raceWhiteCountSE,raceBlackProp,raceBlackPropSE,raceBlackCount,raceBlackCountSE,raceHispanicProp,raceHispanicPropSE,raceHispanicCount,raceHispanicCountSE,raceAsianProp,raceAsianPropSE,raceAsianCount,raceAsianCountSE,raceAmIndianProp,raceAmIndianPropSE,raceAmIndianCount,raceAmIndianCountSE,raceOtherProp,raceOtherPropSE,raceOtherCount,raceOtherCountSE,disabilityNoProp,disabilityNoPropSE,disabilityNoCount,disabilityNoCountSE,disabilityYesProp,disabilityYesPropSE,disabilityYesCount,disabilityYesCountSE,metroNoProp,metroNoPropSE,metroNoCount,metroNoCountSE,metroYesProp,metroYesPropSE,metroYesCount,metroYesCountSE,metroUnknownProp,metroUnknownPropSE,metroUnknownCount,metroUnknownCountSE,scChldHomeNoProp,scChldHomeNoPropSE,scChldHomeNoCount,scChldHomeNoCountSE,scChldHomeYesProp,scChldHomeYesPropSE,scChldHomeYesCount,scChldHomeYesCountSE,ALProp,ALPropSE,ALCount,ALCountSE,AKProp,AKPropSE,AKCount,AKCountSE,AZProp,AZPropSE,AZCount,AZCountSE,ARProp,ARPropSE,ARCount,ARCountSE,CAProp,CAPropSE,CACount,CACountSE,COProp,COPropSE,COCount,COCountSE,CTProp,CTPropSE,CTCount,CTCountSE,DEProp,DEPropSE,DECount,DECountSE,DCProp,DCPropSE,DCCount,DCCountSE,FLProp,FLPropSE,FLCount,FLCountSE,GAProp,GAPropSE,GACount,GACountSE,HIProp,HIPropSE,HICount,HICountSE,IDProp,IDPropSE,IDCount,IDCountSE,ILProp,ILPropSE,ILCount,ILCountSE,INProp,INPropSE,INCount,INCountSE,IAProp,IAPropSE,IACount,IACountSE,KSProp,KSPropSE,KSCount,KSCountSE,KYProp,KYPropSE,KYCount,KYCountSE,LAProp,LAPropSE,LACount,LACountSE,MEProp,MEPropSE,MECount,MECountSE,MDProp,MDPropSE,MDCount,MDCountSE,MAProp,MAPropSE,MACount,MACountSE,MIProp,MIPropSE,MICount,MICountSE,MNProp,MNPropSE,MNCount,MNCountSE,MSProp,MSPropSE,MSCount,MSCountSE,MOProp,MOPropSE,MOCount,MOCountSE,MTProp,MTPropSE,MTCount,MTCountSE,NEProp,NEPropSE,NECount,NECountSE,NVProp,NVPropSE,NVCount,NVCountSE,NHProp,NHPropSE,NHCount,NHCountSE
12/1/98 0:00,isPerson,Person in Universe: Ages 3+ Not Active-Duty Military,,1,0,258452907,750026,1,0,48287009,462795,1,0,37477648,388976,1,0,82833709,466773,1,0,57582133,396242,1,0,32272407,311985,1,0,133516157,526772,1,0,5725732,135367,1,0,70924008,418474,,,,,,,,,,,,,,,,,,,,,1,0,46062812,415131,1,0,65589293,420954,1,0,53107600,386942,1,0,45406193,363819,100%,0,125932144,508456,100%,0,132520763,476562,1,0,184979851,718773,1,0,32123356,527485,1,0,29452371,525573,1,0,9688393,294354,1,0,2208935,113983,,,,,,,,,,,,,1,0,49608799,356553,1,0,208262916,705084,1,0,581191,28306,1,0,142041374,607617,1,0,116411532,1007954,1,0,4154168,91161,1,0,567204,13479,1,0,4511933,103687,1,0,2416119,54577,1,0,31375380,325354,1,0,3852150,78149,1,0,3139804,81817,1,0,730335,18155,1,0,498555,16788,1,0,14107698,161782,1,0,7413755,144175,1,0,1115023,33592,1,0,1243948,29339,1,0,11367069,161183,1,0,5581919,118199,1,0,2748127,60308,1,0,2528847,58416,1,0,3872390,78395,1,0,4127952,96312,1,0,1198787,27442,1,0,4689405,108834,1,0,5939116,97518,1,0,9447608,127702,1,0,4554429,97420,1,0,2631814,65213,1,0,5010322,116478,1,0,859473,18943,1,0,1591585,34880,1,0,1735800,43959,1,0,1175592,29195
12/1/98 0:00,adultInternetUser,Ages 15+: Uses the Internet (Any Location),isAdult,0.346884,0.002237,72903221,506837,,,,,0.468027,0.00532,17540554,263547,0.410033,0.003347,33964593,332728,0.331471,0.00364,19086835,248621,0.071617,0.002616,2311240,87599,0.425594,0.002727,56823716,426548,0.288546,0.010406,1652134,69206,0.20342,0.002845,14427371,217663,,,,,,,,,,,,,,,,,,,,,0.187556,0.003387,8639341,165118,0.209213,0.002951,13722133,212685,0.424807,0.003998,22560478,273844,0.616243,0.004148,27981270,298246,37%,0.002782,36982808,314801,33%,0.002551,35920414,304218,0.389975,0.002578,60213328,470643,0.209838,0.006011,5132099,169176,0.183774,0.005904,4030774,143633,0.388947,0.011501,3007012,124138,0.316913,0.021327,520008,44177,,,,,,,,,,,,,0.279653,0.004694,11300566,209745,0.363126,0.002543,61461727,465040,0.282293,0.041043,140928,21226,0.318575,0.002638,43474884,405364,0.399303,0.004145,29428337,399933,0.29918,0.017171,1045586,63719,0.541213,0.020498,238888,10219,0.389607,0.016902,1393428,65224,0.244892,0.015105,485140,31689,0.352507,0.00754,8863011,197877,0.436747,0.017489,1353954,60513,0.372071,0.019923,955086,56517,0.353878,0.01996,208314,12705,0.403941,0.021468,165431,9519,0.33573,0.009192,3981069,116697,0.317314,0.015536,1872221,96054,0.321626,0.020084,289602,19341,0.403455,0.017979,380405,19368,0.343586,0.010453,3149334,102489,0.349471,0.017471,1607040,88598,0.366279,0.0177,810260,44867,0.376453,0.017494,757613,37554,0.287986,0.01634,903833,55428,0.246833,0.016556,832846,58629,0.349446,0.019579,349931,21938,0.426038,0.020766,1710836,90987,0.370389,0.013451,1798145,73452,0.356073,0.011102,2737443,95790,0.439058,0.016965,1600887,71715,0.18471,0.015371,390937,33603,0.375562,0.019552,1561378,90702,0.367307,0.017383,255523,13407,0.37386,0.01816,476318,25488,0.291557,0.017417,400345,24995,0.464537,0.021291,436619,24052
12/1/98 0:00,internetAnywhere,Anyone in Household Uses Internet From Any Location,isHouseholder,0.433237,0.002514,45132334,280084,,,,,0.495649,0.011469,2901642,93443,0.553841,0.003973,23963463,229883,0.472095,0.004412,15793785,188805,0.114522,0.003457,2473444,78545,0.54703,0.00312,37809010,267669,0.368249,0.016446,860261,47397,0.190038,0.003541,6120436,123626,,,,,,,,,,,,,,,,,,,,,0.12885,0.004127,2329665,79298,0.316564,0.004202,10313822,158468,0.507253,0.004998,13690371,181230,0.708722,0.004525,18798477,207396,48%,0.003336,28757587,244263,37%,0.003773,16374748,195918,0.469749,0.00286,37012386,260774,0.280896,0.007159,3496523,104585,0.284418,0.008208,2549754,85887,0.55445,0.014503,1763760,69396,0.392719,0.026387,309911,27191,,,,,,,,,,,,,0.357419,0.005374,7242520,130731,0.451889,0.002832,37801368,269657,0.341042,0.045133,88447,14252,0.376769,0.0029,28332783,245097,0.57979,0.004768,16799551,195415,0.371744,0.019232,627667,40879,0.638403,0.021264,142116,7808,0.484957,0.018614,855677,45639,0.320534,0.018175,330274,22626,0.459921,0.008472,5433786,134382,0.524738,0.018576,825325,42282,0.442219,0.022429,554781,37404,0.453417,0.022351,132510,8828,0.502957,0.022076,118229,7363,0.402135,0.010059,2431869,77531,0.405337,0.017512,1196481,66753,0.445665,0.024402,186053,13624,0.51679,0.019819,230277,12672,0.44224,0.011691,1994039,69493,0.437196,0.019617,1021984,61136,0.427041,0.019357,496116,29706,0.472891,0.020186,500276,28348,0.393854,0.018981,630296,38831,0.329136,0.018902,528965,36756,0.434011,0.021108,225439,14684,0.496811,0.021999,1047366,65748,0.441498,0.014488,1062604,46298,0.444485,0.012571,1686744,63324,0.515731,0.01895,961926,50465,0.236378,0.018151,257036,22500,0.4347,0.020969,957491,60727,0.464786,0.019033,164449,9207,0.454706,0.019912,299518,17823,0.373549,0.019642,249309,16546,0.520769,0.022008,236002,14378
12/1/98 0:00,internetAtHome,Anyone in Household Uses Internet at Home,isHouseholder,0.263637,0.002232,27464256,239860,,,,,0.208475,0.009361,1220460,61441,0.32609,0.003717,14109200,183870,0.30854,0.004079,10322114,156984,0.083919,0.003009,1812482,67409,0.326759,0.002927,22584550,222972,0.181764,0.012858,424615,32815,0.129177,0.00303,4160327,102883,,,,,,,,,,,,,,,,,,,,,0.049918,0.002661,902539,49184,0.163513,0.003311,5327354,115076,0.304081,0.004594,8206902,143703,0.491149,0.005006,13027461,177137,31%,0.003079,18532920,205538,20%,0.003132,8931336,148919,0.299654,0.002632,23610254,223792,0.114176,0.005136,1421232,67857,0.126567,0.006018,1134649,57392,0.360901,0.014124,1148063,56374,0.190153,0.021807,150058,19328,,,,,,,,,,,,,0.173812,0.004208,3522023,92027,0.285617,0.002566,23892442,229125,0.19199,0.038564,49791,11184,0.232051,0.002528,17450082,201996,0.345612,0.004544,10014174,154932,0.216033,0.016438,364758,31349,0.4442,0.02188,98884,6438,0.300377,0.017049,529997,35847,0.148364,0.013665,152873,15192,0.308131,0.007849,3640449,110292,0.346691,0.01766,545287,34174,0.316943,0.020876,397617,31420,0.251925,0.019527,73624,6597,0.242288,0.018779,56954,5047,0.280313,0.009179,1695161,64714,0.241593,0.015105,713140,50826,0.301832,0.022537,126006,11240,0.27398,0.017668,122083,9216,0.265082,0.010302,1195243,53587,0.260839,0.017378,609736,47211,0.21757,0.016113,252762,21122,0.258623,0.01735,273600,20998,0.215492,0.015852,344859,28503,0.185257,0.015483,297732,27398,0.260497,0.018748,135311,11345,0.310741,0.020489,655098,52207,0.283684,0.013134,682776,37170,0.253675,0.010913,962653,47499,0.290336,0.017205,541526,38007,0.136248,0.014635,148155,17087,0.242904,0.018009,535032,45308,0.216423,0.015725,76574,6279,0.234602,0.017056,154534,12867,0.267577,0.017923,178582,13937,0.373917,0.021275,169451,12125
12/1/98 0:00,computerAtHome,"Anyone in Household Uses a Desktop, Laptop, or Tablet at Home",isHouseholder,0.422915,0.002504,44057066,277237,,,,,0.327289,0.010772,1916026,76445,0.511954,0.003989,22151099,222212,0.489382,0.00442,16372131,192141,0.167507,0.00406,3617811,94751,0.516172,0.003131,35676174,261829,0.320689,0.015935,749155,44623,0.22519,0.003769,7252569,133905,,,,,,,,,,,,,,,,,,,,,0.124653,0.004021,2253780,76914,0.312963,0.004182,10196496,157103,0.494552,0.004998,13347560,179093,0.688392,0.004635,18259230,204131,48%,0.003335,28669208,242666,35%,0.003721,15387857,190621,0.467287,0.002859,36818374,259955,0.234085,0.006722,2913827,94973,0.256259,0.00794,2297317,81602,0.55165,0.014513,1754853,69221,0.345559,0.025734,272695,25407,,,,,,,,,,,,,0.341746,0.005312,6924936,127792,0.442779,0.002825,37039308,266746,0.357914,0.046098,92822,14909,0.365355,0.002878,27474503,241285,0.572302,0.00478,16582563,193922,0.343253,0.018854,579562,39108,0.629153,0.02141,140056,7732,0.448534,0.018512,791410,43728,0.299271,0.017701,308365,21584,0.47596,0.008487,5623281,136426,0.55445,0.018508,872056,43221,0.436622,0.022353,547759,36847,0.407303,0.022059,119033,8362,0.413547,0.021689,97212,6602,0.396387,0.010024,2397104,76756,0.360531,0.017044,1064222,62294,0.439508,0.024353,183482,13497,0.500434,0.019832,222989,12397,0.427555,0.01162,1927828,67837,0.434908,0.019595,1016637,60829,0.414171,0.019254,481164,29125,0.440435,0.019997,465942,27402,0.362789,0.018669,580581,37255,0.319888,0.018753,514101,36221,0.436871,0.021072,226925,14580,0.46484,0.021961,979966,63485,0.435711,0.014462,1048676,45937,0.439879,0.012539,1669265,62579,0.476404,0.018929,888574,48472,0.261922,0.018793,284812,23685,0.417788,0.02084,920238,59439,0.411049,0.018748,145437,8599,0.433352,0.019815,285453,17360,0.41829,0.019999,279169,17426,0.544065,0.021952,246559,14652
12/1/98 0:00,noInternetAtHome,No One in Household Uses Internet at Home,isHouseholder,0.736363,0.002232,76710385,289487,,,,,0.791525,0.009361,4633770,117399,0.67391,0.003717,29158563,251846,0.69146,0.004079,23132566,222570,0.916081,0.003009,19785485,205181,0.673241,0.002927,46532303,285780,0.818236,0.012858,1911467,73025,0.870823,0.00303,28046084,238400,,,,,,,,,,,,,,,,,,,,,0.950082,0.002661,17177870,201471,0.836487,0.003311,27253181,240224,0.695919,0.004594,18782318,208333,0.508851,0.005006,13497017,178433,69%,0.003079,41605102,275615,80%,0.003132,35105283,261981,0.700346,0.002632,55181592,280381,0.885824,0.005136,11026494,176971,0.873433,0.006018,7830178,149354,0.639099,0.014124,2033036,73218,0.809847,0.021807,639084,37382,,,,,,,,,,,,,0.826188,0.004208,16741354,194101,0.714383,0.002566,59759480,296550,0.80801,0.038564,209551,22275,0.767949,0.002528,57749346,291994,0.654388,0.004544,18961039,210048,0.783967,0.016438,1323680,59087,0.5558,0.02188,123727,7396,0.699623,0.017049,1234442,54731,0.851636,0.013665,877514,37011,0.691869,0.007849,8174162,162657,0.653309,0.01766,1027545,47200,0.683057,0.020876,856921,47036,0.748075,0.019527,218623,11288,0.757712,0.018779,178114,9029,0.719687,0.009179,4352229,104007,0.758407,0.015105,2238677,91630,0.698168,0.022537,291466,17092,0.72602,0.017668,323508,14998,0.734918,0.010302,3313713,90429,0.739161,0.017378,1727855,78945,0.78243,0.016113,908991,39979,0.741377,0.01735,784311,37255,0.784508,0.015852,1255470,55006,0.814743,0.015483,1309399,58739,0.739503,0.018748,384122,18821,0.689259,0.020489,1453082,76312,0.716316,0.013134,1724039,59026,0.746325,0.010913,2832179,82398,0.709664,0.017205,1323646,59271,0.863752,0.014635,939238,43256,0.757096,0.018009,1667613,81308,0.783577,0.015725,277244,11872,0.765398,0.017056,504174,22819,0.732423,0.017923,488824,23091,0.626083,0.021275,283728,15790
12/1/98 0:00,isAdult,Person Ages 15+,isPerson,0.813169,0.001447,210165897,523422,0,0,0,0,1,0,37477648,388976,1,0,82833709,466773,1,0,57582133,396242,1,0,32272407,311985,1,0,133516157,526772,1,0,5725732,135367,1,0,70924008,418474,,,,,,,,,,,,,,,,,,,,,1,0,46062812,415131,1,0,65589293,420954,1,0,53107600,386942,1,0,45406193,363819,80%,0.001971,101292955,394890,82%,0.001787,108872942,343200,0.834702,0.001569,154403110,547962,0.761359,0.004708,24457393,390614,0.744707,0.004961,21933374,385075,0.797982,0.008293,7731164,227828,0.742827,0.016927,1640856,81248,,,,,,,,,,,,,0.814558,0.003173,40409243,258707,0.81271,0.001627,169257427,498654,0.858974,0.028347,499228,20680,0.960753,0.000933,136466663,571218,0.633092,0.002094,73699234,669596,0.841284,0.010615,3494835,67885,0.778192,0.012745,441394,8699,0.792676,0.010814,3576501,68507,0.819927,0.011153,1981041,37786,0.801353,0.004895,25142764,227030,0.804767,0.011087,3100085,52871,0.817549,0.013962,2566944,56369,0.806015,0.012574,588661,12559,0.821459,0.015951,409543,11254,0.840531,0.005765,11857960,114114,0.795848,0.010396,5900221,97256,0.807544,0.014246,900430,25083,0.757965,0.011656,942869,19270,0.80637,0.007051,9166060,106111,0.82382,0.010256,4598495,82579,0.804963,0.011844,2212140,37735,0.795818,0.011338,2012501,38291,0.810473,0.011061,3138466,54944,0.817384,0.011136,3374122,72065,0.835333,0.011563,1001387,20107,0.856333,0.010735,4015691,84332,0.817419,0.008514,4854746,70599,0.813737,0.007271,7687868,88835,0.80058,0.011382,3646186,67112,0.804195,0.011514,2116491,44190,0.829777,0.011736,4157449,81930,0.809411,0.0109,695668,12633,0.800494,0.011365,1274054,23729,0.791061,0.012372,1373124,29076,0.799512,0.012813,939901,20299
12/1/98 0:00,internetUser,Uses the Internet (Any Location),isPerson,0.328085,0.002142,84794538,597617,0.246263,0.004018,11891317,218363,0.468027,0.00532,17540554,263547,0.410033,0.003347,33964593,332728,0.331471,0.00364,19086835,248621,0.071617,0.002616,2311240,87599,0.425594,0.002727,56823716,426548,0.288546,0.010406,1652134,69206,0.20342,0.002845,14427371,217663,,,,,,,,,,,,,,,,,,,,,0.187556,0.003387,8639341,165118,0.209213,0.002951,13722133,212685,0.424807,0.003998,22560478,273844,0.616243,0.004148,27981270,298246,34%,0.002612,43155295,365447,31%,0.002436,41639243,352575,0.376543,0.002474,69652807,550699,0.190334,0.00557,6114178,204047,0.166255,0.005337,4896601,173305,0.359138,0.011117,3479469,143848,0.294931,0.020405,651484,56863,,,,,,,,,,,,,0.276716,0.004493,13727550,250797,0.340437,0.002436,70900353,546745,0.286714,0.040383,166635,26026,0.308089,0.002566,43761392,408713,0.352484,0.003626,41033147,532885,0.27975,0.016393,1162127,72849,0.504129,0.019471,285944,12260,0.350225,0.016278,1580193,78174,0.240264,0.015053,580507,38910,0.323901,0.007133,10162525,230738,0.414809,0.016853,1597906,72494,0.353794,0.019595,1110844,68407,0.345374,0.019684,252238,15687,0.362609,0.021165,180781,10818,0.320093,0.008976,4515772,137562,0.287025,0.014354,2127930,110945,0.31015,0.019764,345824,23365,0.374735,0.016479,466151,23562,0.326826,0.010043,3715059,123095,0.331357,0.016602,1849606,101859,0.362507,0.017389,996217,55690,0.367849,0.0169,930234,47824,0.289581,0.015514,1121371,67066,0.240611,0.015983,993231,67917,0.361461,0.018446,433315,26408,0.399613,0.019549,1873947,101825,0.357976,0.012991,2126062,87193,0.335999,0.010409,3174389,109436,0.414765,0.016281,1889017,85128,0.170138,0.014604,447772,39467,0.354367,0.018096,1775491,102540,0.350016,0.01659,300830,15924,0.358669,0.017286,570852,30788,0.267476,0.016483,464284,29911,0.442464,0.020379,520158,29329
12/1/98 0:00,homeInternetUser,Uses the Internet at Home,isPerson,0.22326,0.002091,57702119,563824,0.160703,0.00345,7759873,177521,0.275849,0.004891,10338170,209289,0.284438,0.003225,23561014,297518,0.245636,0.003473,14144252,224350,0.058837,0.002446,1898809,81431,0.286008,0.002686,38186699,390584,0.175801,0.008602,1006591,53082,0.151556,0.002585,10748955,192981,,,,,,,,,,,,,,,,,,,,,0.118276,0.002844,5448117,134323,0.137537,0.002574,9020986,177394,0.286794,0.003861,15230956,236701,0.445802,0.004523,20242186,267860,24%,0.002465,30064304,328961,21%,0.002247,27637814,311380,0.266689,0.00251,49332127,519260,0.091749,0.004627,2947298,156302,0.086741,0.004348,2554726,132298,0.256237,0.011021,2482526,126836,0.174491,0.018589,385440,45759,,,,,,,,,,,,,0.158782,0.004203,7876995,218339,0.238731,0.002394,49718720,521203,0.183079,0.038389,106404,23273,0.203676,0.002401,28930427,363867,0.247155,0.003638,28771692,480680,0.193049,0.016014,801956,69455,0.388049,0.021056,220103,12579,0.234694,0.015539,1058925,71819,0.133186,0.013429,321793,33336,0.234702,0.006988,7363861,222127,0.294018,0.016977,1132601,70153,0.265595,0.019207,833917,64998,0.232257,0.01956,169625,15106,0.18563,0.01791,92547,9015,0.241329,0.008839,3404598,130864,0.194898,0.013746,1444929,103724,0.216083,0.018663,240937,21314,0.231025,0.016404,287383,21786,0.220516,0.009732,2506622,115261,0.224797,0.016235,1254796,96259,0.219213,0.017172,602424,50487,0.232739,0.017114,588562,45542,0.179861,0.01501,696493,61397,0.15399,0.014671,635665,61535,0.246285,0.01911,295243,25018,0.281212,0.019887,1318719,100897,0.26145,0.013302,1552784,85761,0.223048,0.01031,2107275,103492,0.269913,0.016652,1229297,81498,0.106414,0.012863,280062,34085,0.220759,0.017619,1106074,92020,0.195719,0.01603,168215,14499,0.210788,0.016743,335487,28076,0.204401,0.015954,354799,28409,0.343416,0.021356,403717,28474
12/1/98 0:00,schoolInternetUser,Uses the Internet at School,isPerson,0.055059,0.000947,14230181,253338,0.102653,0.002852,4956815,145075,0.188226,0.00401,7054249,165637,0.020489,0.000864,1697167,71990,0.008754,0.000669,504086,38728,0.000554,0.000207,17863,6684,0.036278,0.000959,4843667,131022,0.061016,0.005388,349361,31857,0.057531,0.00163,4080337,118580,,,,,,,,,,,,,,,,,,,,,0.072257,0.00216,3328347,102232,0.014356,0.000841,941593,55680,0.066126,0.002113,3511806,117114,0.032851,0.001475,1491620,68205,6%,0.001249,6971227,162926,5%,0.001177,7258954,161477,0.05628,0.001084,10410601,209257,0.047439,0.002813,1523895,94774,0.04815,0.002943,1418123,91187,0.072143,0.005428,698946,56862,0.08086,0.011566,178615,28166,,,,,,,,,,,,,0.072749,0.002324,3608988,122267,0.05087,0.001035,10594253,222288,0.046353,0.016754,26940,10051,0.030644,0.000915,4352727,132502,0.084849,0.00176,9877454,221010,0.039007,0.005963,162041,25147,0.084881,0.009723,48145,5811,0.070837,0.008866,319613,41660,0.05219,0.00706,126097,17639,0.046002,0.002913,1443342,94209,0.071145,0.008187,274062,33079,0.039772,0.00695,124876,22183,0.063428,0.00819,46324,6193,0.051448,0.009138,25650,4624,0.037073,0.003484,523016,50428,0.034231,0.00495,253782,37576,0.062319,0.009979,69488,11510,0.06303,0.007364,78406,9590,0.055911,0.004444,635542,52557,0.057248,0.007354,319552,42239,0.095782,0.009342,263222,27606,0.086211,0.008616,218014,22790,0.058591,0.006815,226889,27468,0.055883,0.007365,230682,30890,0.093843,0.009784,112498,12754,0.036152,0.006366,169531,30090,0.05191,0.005273,308298,32421,0.058383,0.004845,551580,47634,0.077031,0.008047,350830,38706,0.029581,0.006299,77851,16944,0.084531,0.010742,423527,57209,0.078182,0.008405,67195,7562,0.08778,0.00937,139710,15704,0.024762,0.005761,42982,10132,0.061939,0.008571,72815,10617
12/1/98 0:00,libCommInternetUser,"Uses the Internet at a Public Place Like the Library, Community Center, Park",isPerson,0.014525,0.00048,3753934,124620,0.013838,0.001042,668184,50651,0.033195,0.001869,1244053,71354,0.016115,0.000801,1334889,66677,0.007171,0.000561,412906,32365,0.00291,0.000442,93902,14282,0.014827,0.000623,1979646,83585,0.031408,0.004119,179832,23949,0.01306,0.000756,926272,53903,,,,,,,,,,,,,,,,,,,,,0.013695,0.000951,630837,44024,0.008655,0.000673,567656,44341,0.019772,0.001158,1050024,62173,0.018439,0.001103,837233,50506,1%,0.000621,1777195,78606,1%,0.00062,1976739,82677,0.014026,0.000527,2594577,98130,0.018582,0.001678,596905,54691,0.011002,0.001308,324024,38838,0.018285,0.003151,177152,31141,0.02774,0.006602,61275,15054,,,,,,,,,,,,,0.013681,0.001003,678675,50146,0.014701,0.000545,3061708,113986,0.023316,0.009781,13551,5668,0.012648,0.000582,1796487,83121,0.016815,0.000796,1957447,93870,0.007718,0.002839,32063,11843,0.017128,0.004347,9715,2448,0.010342,0.003123,46661,14143,0.012199,0.003359,29475,8126,0.011057,0.001379,346926,43418,0.021551,0.004356,83020,16941,0.020362,0.006183,63934,19590,0.007382,0.002485,5391,1803,0.016238,0.004816,8096,2403,0.016154,0.002392,227897,33992,0.011908,0.003048,88283,22770,0.010513,0.003225,11722,3566,0.02442,0.005341,30378,6698,0.012464,0.001946,141681,22163,0.019372,0.004369,108131,24551,0.019265,0.004041,52942,11070,0.028957,0.005308,73228,13589,0.006891,0.002962,26683,11498,0.015787,0.003441,65167,14264,0.020052,0.0045,24038,5446,0.011287,0.003304,52927,15514,0.011663,0.002306,69268,13721,0.016575,0.002497,156598,23780,0.022444,0.004496,102221,20514,0.006205,0.002884,16329,7595,0.019551,0.005855,97959,29700,0.013073,0.003269,11236,2805,0.012654,0.003304,20140,5256,0.009598,0.003105,16660,5406,0.014005,0.003956,16464,4689
12/1/98 0:00,homeEverOnline,Household Used to Go Online from Home,noInternetAtHome,0.053695,0.001354,4118937,104634,,,,,0.106174,0.007887,491988,38538,0.079024,0.00264,2304231,79290,0.050441,0.002343,1166838,55290,0.007879,0.001011,155881,20076,0.07486,0.002031,3483396,96581,0.062355,0.009374,119190,18504,0.017556,0.001301,492385,36750,,,,,,,,,,,,,,,,,,,,,0.012041,0.001386,206835,23932,0.041662,0.002013,1135431,55749,0.070122,0.003114,1317057,60326,0.108143,0.004426,1459614,62939,6%,0.001888,2392166,79932,5%,0.001937,1726771,69231,0.059998,0.001654,3310812,92590,0.029392,0.002868,324089,32076,0.037105,0.0038,290539,30310,0.073952,0.01026,150347,21796,0.067519,0.016208,43151,10797,,,,,,,,,,,,,0.03509,0.002294,587461,38967,0.058923,0.001612,3521220,97613,0.048945,0.021445,10257,4589,0.049168,0.0015,2839447,87645,0.06748,0.00302,1279490,58925,0.039648,0.008757,52481,11824,0.083905,0.016463,10381,2125,0.059778,0.01072,73793,13655,0.023336,0.006468,20478,5743,0.068659,0.00529,561232,44795,0.097343,0.013687,100025,14794,0.050298,0.011964,43101,10514,0.053051,0.011916,11598,2680,0.079042,0.014142,14078,2631,0.053816,0.005508,234221,24617,0.072465,0.010902,162227,25370,0.044046,0.011688,12838,3478,0.096136,0.013894,31101,4732,0.047706,0.006013,158083,20421,0.044647,0.009675,77144,17115,0.039716,0.008965,36101,8327,0.062683,0.011041,49163,8909,0.053278,0.010058,66889,12986,0.041504,0.008828,54346,11794,0.053167,0.011149,20423,4402,0.0512,0.011889,74398,17753,0.054233,0.007806,93500,13828,0.063466,0.007147,179746,20886,0.059431,0.011031,78666,15084,0.024523,0.006773,23033,6430,0.050742,0.010688,84618,18283,0.053461,0.009731,14822,2773,0.036503,0.008741,18404,4493,0.04926,0.010164,24079,5091,0.057027,0.013141,16180,3842
8/1/00 0:00,isHouseholder,Household Reference Person in Universe: Non-Institutional,,1,0,107388899,239950,,,,,1,0,6121593,134057,1,0,43277755,290484,1,0,35551621,264212,1,0,22437930,224237,1,0,70548527,305895,1,0,2308835,80708,1,0,34128461,262484,,,,,,,,,,,,,,,,,,,,,1,0,17835421,207947,1,0,32951695,262412,1,0,28343976,250058,1,0,28257807,248831,100%,0,59258422,302214,100%,0,48130477,293215,1,0,79967115,285448,1,0,12772736,189525,1,0,10013161,168231,1,0,3796121,107428,1,0,839766,48229,,,,,,,,,,,,,1,0,20851434,216542,1,0,86266284,294456,1,0,271181,26700,1,0,78247152,300187,1,0,29141747,251373,1,0,1732943,65429,1,0,225346,10063,1,0,1948890,73384,1,0,1093615,42625,1,0,11850456,195384,1,0,1706839,64493,1,0,1299028,58480,1,0,296366,13519,1,0,272477,12187,1,0,6526431,131950,1,0,3140858,114031,1,0,395892,19681,1,0,487044,18647,1,0,4663026,106924,1,0,2414078,96524,1,0,1156410,45591,1,0,1031261,41164,1,0,1622296,64619,1,0,1678975,67312,1,0,517587,22331,1,0,2094273,91527,1,0,2506719,74583,1,0,3749479,95076,1,0,1866924,70902,1,0,1076795,46985,1,0,2203669,91693,1,0,363911,13844,1,0,667372,25534,1,0,746113,29287,1,0,487690,22305
